store_number,store_name,address,city,state,zip_code,phone_number,website_address,lat,lon
R00000005208,Verizon Wireless At Bolingbrook,224 N Weber Rd,Bolingbrook,IL,60440,(630) 226-4660,https://www.verizon.com/stores/stores/illinois/bolingbrook/bolingbrook-202366/,41.70195514,-88.1243072
R00000248555,Verizon Wireless At New Lenox Town Center,511 E Lincoln Hwy,New Lenox,IL,60451,(815) 462-1176,https://www.verizon.com/stores/stores/illinois/new-lenox/new-lenox-town-center-1087202/,41.51285234,-87.95516427
R00000223013,Verizon Wireless At Burbank,7854 S Cicero Ave,Burbank,IL,60459,(708) 346-6115,https://www.verizon.com/stores/stores/illinois/burbank/burbank-337621/,41.74952706,-87.74202542
R00000003254,Verizon Wireless At Orland Park,9264 W 159th St,Orland Park,IL,60462,(708) 403-8200,https://www.verizon.com/stores/stores/illinois/orland-park/orland-park-202202/,41.60194503,-87.8441382
R00000001906,Verizon Wireless At Batavia,350 N Randall Rd,Batavia,IL,60510,(630) 761-2160,https://www.verizon.com/stores/stores/illinois/batavia/batavia-202222/,41.8574752,-88.33975419
R00000000620,Verizon Wireless At Butterfield,1404 Butterfield Rd,Downers Grove,IL,60515,(630) 953-8052,https://www.verizon.com/stores/stores/illinois/downers-grove/butterfield-202228/,41.83573074,-88.01844232
R00000140840,Verizon Wireless At Hodgkins,9402 Joliet Rd,Hodgkins,IL,60525,(708) 387-0554,https://www.verizon.com/stores/stores/illinois/hodgkins/hodgkins-320494/,41.78003096,-87.86360979
R00000162896,Verizon Wireless At Willowbrook,7450 Kingery Hwy,Willowbrook,IL,60527,(630) 887-2944,https://www.verizon.com/stores/stores/illinois/willowbrook/willowbrook-324125/,41.75293622,-87.9454755
R00000250958,Verizon Wireless At Aurora,610 S Route 59,Naperville,IL,60540,(630) 851-2254,https://www.verizon.com/stores/stores/illinois/naperville/aurora-1116002/,41.76195054,-88.20535775
R00000248849,Verizon Wireless At Oswego,2730 Us Highway 34,Oswego,IL,60543,(630) 383-7028,https://www.verizon.com/stores/stores/illinois/oswego/oswego-1024846/,41.7004398,-88.31319747
R00000000271,Verizon Wireless At Naperville,111 E Ogden Ave,Naperville,IL,60563,(630) 420-3299,https://www.verizon.com/stores/stores/illinois/naperville/naperville-316580/,41.78618681,-88.14631915
R00000169051,Verizon Wireless At Millennium,36 S State St,Chicago,IL,60603,(312) 726-8277,https://www.verizon.com/stores/stores/illinois/chicago/millennium-329105/,41.88086558,-87.62804445
R00000248851,Verizon Wireless At Chicago South Loop,1004 S Canal St,Chicago,IL,60607,(312) 260-6016,https://www.verizon.com/stores/stores/illinois/chicago/chicago-south-loop-1072458/,41.86954497,-87.63966395
R00000249008,Verizon Wireless At Mag Mile,840 N Michigan Ave,Chicago,IL,60611,(312) 464-1390,https://www.verizon.com/stores/stores/illinois/chicago/mag-mile-1079222/,41.8980936,-87.62463586
R00000003071,Verizon Wireless At North Halsted,810 W North Ave,Chicago,IL,60622,(312) 397-5800,https://www.verizon.com/stores/stores/illinois/chicago/north-halsted-203400/,41.9112751,-87.64886091
R00000255742,Verizon Wireless At Wicker Park,1237 N Milwaukee Ave,Chicago,IL,60622,(773) 289-5425,https://www.verizon.com/stores/stores/illinois/chicago/wicker-park-1239522/,41.904461,-87.667806
R00000257748,Verizon Wireless At Portage Park,4000 N Cicero Ave,Chicago,IL,60641,(773) 272-0015,https://www.verizon.com/stores/stores/illinois/chicago/portage-park-1343922/,41.9537204,-87.7475273
R00000194793,Verizon Wireless At Elston,2707 N Elston Ave,Chicago,IL,60647,(773) 489-4737,https://www.verizon.com/stores/stores/illinois/chicago/elston-331693/,41.93086417,-87.68533006
R00000002180,Verizon Wireless At Norridge Commons,4265 N Harlem Ave,Norridge,IL,60706,(708) 457-1377,https://www.verizon.com/stores/stores/illinois/norridge/norridge-commons-246602/,41.95788161,-87.80678686
R00000006917,Verizon Wireless At Brickyard,6451 W Diversey Ave,Chicago,IL,60707,(773) 836-4401,https://www.verizon.com/stores/stores/illinois/chicago/brickyard-246917/,41.93071888,-87.78736666
R00000245073,Verizon Wireless At Lincolnwood,3325 W Touhy Ave,Lincolnwood,IL,60712,(847) 745-1233,https://www.verizon.com/stores/stores/illinois/lincolnwood/lincolnwood-359062/,42.01156776,-87.71352813
R00000003311,Verizon Wireless At Niles,9635 N Milwaukee Ave,Niles,IL,60714,(847) 967-1150,https://www.verizon.com/stores/stores/illinois/niles/niles-202352/,42.05615239,-87.83890229
R00000002589,Verizon Wireless At Skokie Pointe Plaza,5700 W Touhy Ave,Niles,IL,60714,(847) 647-7724,https://www.verizon.com/stores/stores/illinois/niles/skokie-pointe-plaza-246661/,42.0125921,-87.77122563
R00000257366,Verizon Wireless At Evergreen Park,9560 S Western Ave,Evergreen Park,IL,60805,(773) 994-9100,https://www.verizon.com/stores/stores/illinois/evergreen-park/evergreen-park-1326422/,41.7189515,-87.6824297
R00000003126,Verizon Wireless At Bradley,840 N Kinzie Ave,Bradley,IL,60915,(815) 929-0693,https://www.verizon.com/stores/stores/illinois/bradley/bradley-312439/,41.15555431,-87.85044277
R00000000864,Verizon Wireless At Dixon,1684 S Galena Ave,Dixon,IL,61021,(815) 288-4044,https://www.verizon.com/stores/stores/illinois/dixon/dixon-309399/,41.82646159,-89.4744949
R00000006905,Verizon Wireless At East State Street,6387 E State St,Rockford,IL,61108,(815) 395-0150,https://www.verizon.com/stores/stores/illinois/rockford/east-state-street-202226/,42.26522865,-88.99240657
R00000000741,Verizon Wireless At Machesney Park,1523 W Lane Rd,Machesney Park,IL,61115,(815) 282-3385,https://www.verizon.com/stores/stores/illinois/machesney-park/machesney-park-285358/,42.36493405,-89.02548708
R00000254538,Verizon Wireless At Southpark,4410 16th St,Moline,IL,61265,(309) 797-7990,https://www.verizon.com/stores/stores/illinois/moline/southpark-1192026/,41.47026104,-90.50630353
R00000153852,Verizon Wireless At Galesburg,503 E Knox Square Dr,Galesburg,IL,61401,(309) 343-1171,https://www.verizon.com/stores/stores/illinois/galesburg/galesburg-325201/,40.97976569,-90.36191734
R00000001940,Verizon Wireless At Pekin,3578 Court St,Pekin,IL,61554,(309) 346-0133,https://www.verizon.com/stores/stores/illinois/pekin/pekin-303234/,40.54232426,-89.59737904
R00000003055,Verizon Wireless At East Peoria,801 W Camp St,East Peoria,IL,61611,(309) 698-3810,https://www.verizon.com/stores/stores/illinois/east-peoria/east-peoria-203660/,40.67915403,-89.58697985
R00000005294,Verizon Wireless At Pioneer Parkway,2401 W Pioneer Pkwy,Peoria,IL,61615,(309) 693-6600,https://www.verizon.com/stores/stores/illinois/peoria/pioneer-parkway-202250/,40.78438421,-89.62954716
R00000002425,Verizon Wireless At Bloomington Il,504 Iaa Dr,Bloomington,IL,61701,(309) 664-6977,https://www.verizon.com/stores/stores/illinois/bloomington/bloomington-il-246423/,40.48928756,-88.95446688
R00000003236,Verizon Wireless At Champaign,910 W Town Center Blvd,Champaign,IL,61822,(217) 355-0942,https://www.verizon.com/stores/stores/illinois/champaign/champaign-202336/,40.14321184,-88.25936295
R00000139458,Verizon Wireless At Edwardsville,6695 Edwardsville Crossing Dr,Edwardsville,IL,62025,(618) 656-4444,https://www.verizon.com/stores/stores/illinois/edwardsville/edwardsville-324211/,38.78918293,-89.95255977
R00000166206,Verizon Wireless At Fairview Heights,5902 N Illinois St,Fairview Heights,IL,62208,(618) 628-1326,https://www.verizon.com/stores/stores/illinois/fairview-heights/fairview-heights-331489/,38.58583865,-89.98438991
R00000166200,Verizon Wireless At Decatur,106 Barnett Ave,Forsyth,IL,62535,(217) 876-0822,https://www.verizon.com/stores/stores/illinois/forsyth/decatur-325830/,39.91818432,-88.95698413
R00000001880,Verizon Wireless At Springfield,3424 Freedom Dr,Springfield,IL,62704,(217) 726-2250,https://www.verizon.com/stores/stores/illinois/springfield/springfield-202806/,39.75076703,-89.70720218
R00000258644,Verizon Wireless At Mt Vernon,4201 Broadway St,Mount Vernon,IL,62864,(618) 242-5113,https://www.verizon.com/stores/stores/illinois/mount-vernon/mt-vernon-1332922/,38.3136099,-88.9425975
R00000244207,Verizon Wireless At Carbondale,1230 E Main St,Carbondale,IL,62901,(618) 549-5490,https://www.verizon.com/stores/stores/illinois/carbondale/carbondale-1144002/,37.73127057,-89.19373346
R00000001632,Verizon Wireless At Marion - Il,2902 1/2 W Deyoung St,Marion,IL,62959,(618) 997-5770,https://www.verizon.com/stores/stores/illinois/marion/marion-il-204268/,37.745918,-88.97606
R00000206914,Verizon Wireless At Brentwood,1030 S Brentwood Blvd,Richmond Heights,MO,63117,(314) 721-4392,https://www.verizon.com/stores/stores/missouri/richmond-heights/brentwood-337587/,38.63662425,-90.34537615
R00000258643,Verizon Wireless At Kirkwood,1050 S Kirkwood Rd,Kirkwood,MO,63122,(314) 965-6200,https://www.verizon.com/stores/stores/missouri/kirkwood/kirkwood-1332822/,38.564754,-90.406235
R00000000323,Verizon Wireless At Creve Coeur,11493 Olive Blvd,Creve Coeur,MO,63141,(314) 993-4300,https://www.verizon.com/stores/stores/missouri/creve-coeur/creve-coeur-204264/,38.6716641,-90.43486155
R00000170223,Verizon Wireless At O'fallon,1318 Highway K,O Fallon,MO,63366,(636) 272-4830,https://www.verizon.com/stores/stores/missouri/o-fallon/o-fallon-329393/,38.79396785,-90.69785878
R00000233928,Verizon Wireless At St. Peters,330 Mid Rivers Ctr,Saint Peters,MO,63376,(636) 279-1592,https://www.verizon.com/stores/stores/missouri/saint-peters/st-peters-341620/,38.79525449,-90.62131478
R00000142588,Verizon Wireless At Wentzville,1859 Wentzville Pkwy,Wentzville,MO,63385,(636) 327-4788,https://www.verizon.com/stores/stores/missouri/wentzville/wentzville-323923/,38.81903842,-90.878605
R00000140479,Verizon Wireless At Belton,1101 E North Ave,Belton,MO,64012,(816) 318-4115,https://www.verizon.com/stores/stores/missouri/belton/belton-323946/,38.81329232,-94.51684803
R00000233929,Verizon Wireless At Blue Springs,901 Ne Coronado Dr,Blue Springs,MO,64014,(816) 220-1717,https://www.verizon.com/stores/stores/missouri/blue-springs/blue-springs-341621/,39.02653818,-94.25138159
R00000000887,Verizon Wireless At Summit Woods,1706 Nw Chipman Rd,Lees Summit,MO,64081,(816) 347-0331,https://www.verizon.com/stores/stores/missouri/lees-summit/summit-woods-204274/,38.92796512,-94.40880199
R00000243585,Verizon Wireless At Stateline,8600 Ward Pky,Kansas City,MO,64114,(816) 363-0055,https://www.verizon.com/stores/stores/missouri/kansas-city/stateline-350277/,38.970556,-94.60723
R00000250926,Verizon Wireless At Barrytowne,6505 Nw Barry Rd,Kansas City,MO,64154,(816) 420-0442,https://www.verizon.com/stores/stores/missouri/kansas-city/barrytowne-1070830/,39.24614694,-94.65469211
R00000254537,Verizon Wireless At Liberty,8501 N Church Rd,Kansas City,MO,64157,(816) 415-9566,https://www.verizon.com/stores/stores/missouri/kansas-city/liberty-1186054/,39.24530723,-94.45805183
R00000000272,Verizon Wireless At North Park,111 N Range Line Rd,Joplin,MO,64801,(417) 626-0366,https://www.verizon.com/stores/stores/missouri/joplin/north-park-204252/,37.09128257,-94.47653862
R00000001701,Verizon Wireless At Columbia,303 N Stadium Blvd,Columbia,MO,65203,(573) 447-0466,https://www.verizon.com/stores/stores/missouri/columbia/columbia-312922/,38.9583586,-92.37187458
R00000183501,Verizon Wireless At Lebanon,809 S Jefferson Ave,Lebanon,MO,65536,(417) 588-4343,https://www.verizon.com/stores/stores/missouri/lebanon/lebanon-333959/,37.67399772,-92.65642377
R00000191137,Verizon Wireless At Branson,1394a State Highway 248,Branson,MO,65616,(417) 335-5220,https://www.verizon.com/stores/stores/missouri/branson/branson-331951/,36.66420096,-93.23953684
R00000248785,Verizon Wireless At N Kansas Expwy,2645 N Kansas Expy,Springfield,MO,65803,(417) 864-6102,https://www.verizon.com/stores/stores/missouri/springfield/n-kansas-expwy-1024490/,37.24593695,-93.31139473
R00000248658,Verizon Wireless At Springfield South,1286 E Battlefield St,Springfield,MO,65804,(417) 877-9377,https://www.verizon.com/stores/stores/missouri/springfield/springfield-south-1024486/,37.15902691,-93.27454001
R00000001325,Verizon Wireless At Lawrence,2301 Iowa St,Lawrence,KS,66046,(785) 331-1200,https://www.verizon.com/stores/stores/kansas/lawrence/lawrence-201248/,38.94232913,-95.26100345
R00000238491,Verizon Wireless At Olathe,15239 W 119th St,Olathe,KS,66062,(913) 393-1285,https://www.verizon.com/stores/stores/kansas/olathe/olathe-344368/,38.91209042,-94.76442715
R00000251034,Verizon Wireless At Legends,10621 Parallel Pkwy,Kansas City,KS,66111,(913) 982-0010,https://www.verizon.com/stores/stores/kansas/kansas-city/legends-1098002/,39.12816432,-94.82605017
R00000149318,Verizon Wireless At Merriam,5828 Antioch Rd,Merriam,KS,66202,(913) 384-0781,https://www.verizon.com/stores/stores/kansas/merriam/merriam-202416/,39.023368,-94.6892346
R00000244408,Verizon Wireless At Oak Park,11868 W 95th St,Overland Park,KS,66214,(913) 631-0677,https://www.verizon.com/stores/stores/kansas/overland-park/oak-park-1023970/,38.95769527,-94.72296556
R00000116355,Verizon Wireless At Corbin Park,6925 W 135th St,Overland Park,KS,66223,(913) 897-5022,https://www.verizon.com/stores/stores/kansas/overland-park/corbin-park-329664/,38.88339153,-94.66557099
R00000184719,Verizon Wireless At Junction City,613 E Chestnut St,Junction City,KS,66441,(785) 762-7150,https://www.verizon.com/stores/stores/kansas/junction-city/junction-city-333962/,39.02122393,-96.82016669
R00000202230,Verizon Wireless At Manhattan,100 E Bluemont Ave,Manhattan,KS,66502,(785) 539-9595,https://www.verizon.com/stores/stores/kansas/manhattan/manhattan-340601/,39.18610764,-96.55741424
R00000001040,Verizon Wireless At Topeka,1920 Sw Wanamaker Rd,Topeka,KS,66604,(785) 228-5500,https://www.verizon.com/stores/stores/kansas/topeka/topeka-202400/,39.03233879,-95.76149544
R00000164684,Verizon Wireless At Derby,2100 N Rock Rd,Derby,KS,67037,(316) 789-9911,https://www.verizon.com/stores/stores/kansas/derby/derby-329392/,37.56901272,-97.24368196
R00000250093,Verizon Wireless At New Market Square,2441 N Maize Rd,Wichita,KS,67205,(316) 722-4532,https://www.verizon.com/stores/stores/kansas/wichita/new-market-square-1040010/,37.72895929,-97.46497832
R00000005155,Verizon Wireless At Tallgrass,2161 N Rock Rd,Wichita,KS,67206,(316) 683-8511,https://www.verizon.com/stores/stores/kansas/wichita/tallgrass-202394/,37.72246484,-97.2464676
R00000253642,Verizon Wireless At Wichita West,620 S West St,Wichita,KS,67213,(316) 945-8255,https://www.verizon.com/stores/stores/kansas/wichita/wichita-west-1189630/,37.67494735,-97.38884378
R00000260589,Verizon Wireless At Salina,2375 S 9th St,Salina,KS,67401,(785) 823-6605,https://www.verizon.com/stores/stores/kansas/salina/salina-1020311/,38.798714,-97.611874
R00000249007,Verizon Wireless At Hutchinson,1811 E 17th Ave,Hutchinson,KS,67501,(620) 665-7200,https://www.verizon.com/stores/stores/kansas/hutchinson/hutchinson-1060022/,38.07187648,-97.89341989
R00000235024,Verizon Wireless At Fremont,2700 E 23rd St,Fremont,NE,68025,(402) 727-7731,https://www.verizon.com/stores/stores/nebraska/fremont/fremont-344563/,41.45196658,-96.46147136
R00000195124,Verizon Wireless At Shadow Lake Papillion,11651 S 73rd St,Papillion,NE,68046,(402) 827-1640,https://www.verizon.com/stores/stores/nebraska/papillion/shadow-lake-papillion-331958/,41.13603325,-96.02448955
R00000245602,Verizon Wireless At Dodge Omaha,7604 Dodge St,Omaha,NE,68114,(402) 970-0221,https://www.verizon.com/stores/stores/nebraska/omaha/dodge-omaha-1017550/,41.26046735,-96.03194073
R00000000688,Verizon Wireless At Greyhawk,14811 W Maple Rd,Omaha,NE,68116,(402) 431-0366,https://www.verizon.com/stores/stores/nebraska/omaha/greyhawk-288171/,41.29139848,-96.14560336
R00000000173,Verizon Wireless At Bellevue,10531 S 15th St,Bellevue,NE,68123,(402) 291-2211,https://www.verizon.com/stores/stores/nebraska/bellevue/bellevue-245822/,41.15703281,-95.93433555
R00000102447,Verizon Wireless At West Omaha,16920 Wright Plz,Omaha,NE,68130,(402) 334-0608,https://www.verizon.com/stores/stores/nebraska/omaha/west-omaha-202508/,41.23350012,-96.17826998
R00000161473,Verizon Wireless At L Street,12180 L St,Omaha,NE,68137,(402) 334-2600,https://www.verizon.com/stores/stores/nebraska/omaha/l-street-329328/,41.21308483,-96.10420323
R00000188034,Verizon Wireless At Lincoln O Street,5141 O St,Lincoln,NE,68510,(402) 421-5480,https://www.verizon.com/stores/stores/nebraska/lincoln/lincoln-o-street-331999/,40.81306929,-96.64946705
R00000202596,Verizon Wireless At Lincoln South Pointe,3000 Pine Lake Road,Lincoln,NE,68516,(402) 421-9157,https://www.verizon.com/stores/stores/nebraska/lincoln/lincoln-south-pointe-335747/,40.74142595,-96.67595551
R00000202120,Verizon Wireless At Lincoln Crossing,4740 N 27th St,Lincoln,NE,68521,(402) 438-2834,https://www.verizon.com/stores/stores/nebraska/lincoln/lincoln-crossing-335748/,40.85863972,-96.68101201
R00000191122,Verizon Wireless At Columbus,825 23rd St,Columbus,NE,68601,(402) 563-2325,https://www.verizon.com/stores/stores/nebraska/columbus/columbus-344564/,41.43808077,-97.33679904
R00000185514,Verizon Wireless At Norfolk,701 S 25th St,Norfolk,NE,68701,(402) 371-9700,https://www.verizon.com/stores/stores/nebraska/norfolk/norfolk-334066/,42.02686871,-97.44715065
R00000205509,Verizon Wireless At Grand Island,1108 Allen Dr,Grand Island,NE,68803,(308) 398-1000,https://www.verizon.com/stores/stores/nebraska/grand-island/grand-island-337867/,40.92940532,-98.38261111
R00000244206,Verizon Wireless At Kearney,5110 2nd Avenue,Kearney,NE,68847,(308) 237-1100,https://www.verizon.com/stores/stores/nebraska/kearney/kearney-357461/,40.72434707,-99.08422552
R00000231825,Verizon Wireless At North Platte,901 S Dewey St,North Platte,NE,69101,(308) 532-4330,https://www.verizon.com/stores/stores/nebraska/north-platte/north-platte-340713/,41.12600176,-100.7624682
R00000188181,Verizon Wireless At Scottsbluff,2809 Avenue B,Scottsbluff,NE,69361,(308) 632-2036,https://www.verizon.com/stores/stores/nebraska/scottsbluff/scottsbluff-334067/,41.87544887,-103.6654841
R00000006007,Verizon Wireless At Metairie,3544 Veterans Memorial Blvd,Metairie,LA,70002,(504) 455-0228,https://www.verizon.com/stores/stores/louisiana/metairie/metairie-247122/,30.00303594,-90.16169412
R00000180361,Verizon Wireless At Harvey,1818 Manhattan Blvd,Harvey,LA,70058,(504) 367-0897,https://www.verizon.com/stores/stores/louisiana/harvey/harvey-331897/,29.88720278,-90.05613176
